"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","31","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","0","0","5","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","42","2","0.000000","0","0"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","0","0","10","2","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","5","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","63","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","0","36","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","0","63","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","0","36","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","0","0","4","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","0","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","5","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","0","9","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","0","5","1","0.000000","0","0"
"/Game/DESCARGAS/SILLONES_PUF/Misc/Materials/M_ORM_Paint_Master.M_ORM_Paint_Master","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/cosmetic-serum-bottle/Material_002.Material_002","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/paper/aiStandardSurface2.aiStandardSurface2","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/corpse-in-a-black-body-bag-with-ropes/source/Bag_PBR.Bag_PBR","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/corpse-in-a-black-body-bag-with-ropes/source/Rope_Feet_PBR.Rope_Feet_PBR","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/corpse-in-a-black-body-bag-with-ropes/source/Rope_Head_PBR.Rope_Head_PBR","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/sofas/OldLivingRoomSofa/Materials/StandardMaterials/M_OpaqueMaster.M_OpaqueMaster","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/let-me-out-reception-chair/source/Cushion.Cushion","0","0","3","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","90","1","0.000000","0","0"
"/Game/DESCARGAS/laluxury/pony-chair/textures/01_-_Default.01_-_Default","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/amethyst-heels/Heels.Heels","0","0","10","1","0.000000","0","0"
"/Game/DESCARGAS/table-bell/Black_metal.Black_metal","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/table-bell/Metal.Metal","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/cosmetic-bottles-dove/texture_2.texture_2","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/cosmetic-bottles-dove/texture_1.texture_1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/cosmetic-bottles-dove/texture_3.texture_3","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/cosmetic-bottles-dove/texture.texture","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/art-deco-mirror/TT_checker_512x512_UV_GRID.TT_checker_512x512_UV_GRID","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/control_tv/Material__7.Material__7","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/bloody-baseball-bat/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/sofaenL2/textures/Null.Null","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/free-keys-tools-asset/source/keyMetalica.keyMetalica","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/free-keys-tools-asset/source/holder_shd.holder_shd","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/high-heels/Punkte.Punkte","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/high-heels/SohleStoff.SohleStoff","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/lapo-s/source/Lapo.Lapo","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Pillows_pack/Textures_Materials/M_Pillows_Plain_2.M_Pillows_Plain_2","0","0","14","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/hair-tie/tex_u1_v1.tex_u1_v1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Pillows_pack/Textures_Materials/M_Pillows_Color_2.M_Pillows_Color_2","0","0","14","1","0.000000","0","0"
"/Game/DESCARGAS/graffiti-statue/Material.Material","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/sunsilk-shampoo-bottle/Pink_Back.Pink_Back","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/zapatos/textures/ASSET_MAT_MR.ASSET_MAT_MR","0","0","6","1","0.000000","0","0"
"/Game/DESCARGAS/cama_sangrienta/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/towel-racks-02/textures/lambert3.lambert3","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/marilyn-monroe-hair/HairMatAniso_mesh.HairMatAniso_mesh","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/wall-mirror/textures/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/a-rahman-kayu-kraf-04-key-holder/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/coat-rack/textures/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/sunsilk-shampoo-bottle/Pink_Front.Pink_Front","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/wardrobe/Material_1.Material_1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/tv/Livingroom_TV.Livingroom_TV","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals2.Petals2","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals14.Petals14","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals13.Petals13","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals12.Petals12","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals11.Petals11","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals10.Petals10","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals1.Petals1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Parcel1.Parcel1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves9.Leaves9","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves8.Leaves8","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves7.Leaves7","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves6.Leaves6","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves5.Leaves5","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves4.Leaves4","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves3.Leaves3","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves2.Leaves2","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves10.Leaves10","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Leaves1.Leaves1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals3.Petals3","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals5.Petals5","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals6.Petals6","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals7.Petals7","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals9.Petals9","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Ribbons1.Ribbons1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Sepals1.Sepals1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Sepals2.Sepals2","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/SmallPlants1.SmallPlants1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/SmallPlants2.SmallPlants2","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/SmallPlants3.SmallPlants3","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/cama/alm_mas_chica.alm_mas_chica","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/cama/alm_chica.alm_chica","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/cama/cama.cama","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/cama/2_alm.2_alm","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/cama/colchon.colchon","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/cama/frazada.frazada","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/cama/lambert5.lambert5","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/mesa_de_luz/Nightstand.Nightstand","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/mesa_de_luz/Vase.Vase","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Pillows_pack/Textures_Materials/M_Pillows_Color_1.M_Pillows_Color_1","0","0","6","1","0.000000","0","0"
"/Game/DESCARGAS/ara?a_techo/body.body","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Inflatable_Flamingo/Material/M_flamingo_material.M_flamingo_material","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__318.Material__318","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__317.Material__317","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__316.Material__316","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__315.Material__315","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__314.Material__314","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__313.Material__313","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__311.Material__311","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__310.Material__310","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__309.Material__309","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__308.Material__308","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__306.Material__306","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/Material__305.Material__305","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/mesa_de_luz/Lamp.Lamp","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Petals8.Petals8","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/wrapped-flower-bouquet/Parcel2.Parcel2","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/wine-bottle/textures/lambert1.lambert1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/Tree_S1/grt1.grt1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/Tree_S1/M_06___Default1.M_06___Default1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/Tree_S1/TEXTURE11.TEXTURE11","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/paper/aiStandardSurface1SG.aiStandardSurface1SG","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/laluxury/simple-handcuffs/esposas.esposas","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/laluxury/sex-sofa/textures/blue.blue","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/laluxury/sex-sofa/textures/Color_M09.Color_M09","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/cosmetic-serum-bottle/Bottle_001.Bottle_001","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/cosmetic-serum-bottle/Rubber_001.Rubber_001","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/drainage-grate/low_poly_Bake1_baked.low_poly_Bake1_baked","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/let-me-out-reception-chair/source/Metal.Metal","0","0","3","1","0.000000","0","0"
"/Game/interruptor/source/Wall_socket_black.Wall_socket_black","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/high-heels/Band.Band","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/high-heels/KunstfaserGewebe.KunstfaserGewebe","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/high-heels/KunstfaserGewebe_Absatz.KunstfaserGewebe_Absatz","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/high-heels/Material__0.Material__0","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/high-heels/SohleGummi.SohleGummi","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/Wireframe_Trash_Bin/metal.metal","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/sunsilk-shampoo-bottle/Pink_001.Pink_001","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/dance-pole/source/pole.pole","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/dance-pole/source/stands.stands","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/comb-brush/source/F6002AZU.F6002AZU","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/comb-brush/source/F6002AZU_ncl_1.F6002AZU_ncl_1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/comb-brush/source/F6002BLA.F6002BLA","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/comb-brush/source/F6002NEG.F6002NEG","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/comb-brush/source/F6002PLA.F6002PLA","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/black.black","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/shank.shank","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/silver.silver","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/straps.straps","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/topPiece_001.topPiece_001","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/inodoro/Button.Button","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/inodoro/Ceramic.Ceramic","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/inodoro/Tapa.Tapa","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/soulmate-jacuzzi/textures/Black_Wood.Black_Wood","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/ara?a_techo/lamp.lamp","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/perfume-bottle/FrontColor.FrontColor","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/PISOS/Piso_maderaopaca.Piso_maderaopaca","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/leather-purse/textures/bag.bag","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/white-towel/towelwhite.towelwhite","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/pile-of-clothes/textures/dresspile.dresspile","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/bacha/textures/cabinet.cabinet","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/bacha/textures/faucet.faucet","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/laptop/laptopmaterial.laptopmaterial","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/hair-dryer-philips/hairdryer.hairdryer","0","0","6","1","0.000000","0","0"
"/Game/DESCARGAS/broken-mug/brokenmug.brokenmug","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/pile-of-clothes/textures/Dress_pile_u1_v1.Dress_pile_u1_v1","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/pole-dance-high-heels/outsole.outsole","0","0","3","1","0.000000","0","0"
"/Game/interruptor/source/Wall_socket_white.Wall_socket_white","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/high-heels/Chrome.Chrome","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/Habitaciones_assetsvarios/commod-low-poly-game-ready/source/commod.commod","0","0","3","1","0.000000","0","0"
"/Game/dirty-light-switch/dirtyswitch.dirtyswitch","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/laluxury/bondage-cuff/textures/cuff.cuff","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/laluxury/bondage-cuff/textures/cuff2.cuff2","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/soulmate-jacuzzi/textures/Bath.Bath","0","0","3","1","0.000000","0","0"
"/Game/ceiling-lamp-10mb/textures/lampara.lampara","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/laluxury/dildo-sword/textures/dildo.dildo","0","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","0","0","5","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/table-mirror/textures/TABLEMIRROR.TABLEMIRROR","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/habitacionmujer/sunsilk-shampoo-bottle/Material.Material","0","0","8","1","0.000000","0","0"
"/Game/DESCARGAS/broken-glass/color_-1033803926.color_-1033803926","0","0","5","1","0.000000","0","0"
"/Game/DESCARGAS/mesa_de_luz/Vase_Glass.Vase_Glass","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/shower-fixture/textures/lambert2.lambert2","0","0","3","1","0.000000","0","0"
"/Game/DESCARGAS/paperinformation-holder/source/information.information","0","0","3","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","37","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","3","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","6","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","0","2","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","48","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","48","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","86","6","0.000000","0","10"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","0","7","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","84","2","0.000000","0","0"
"/Game/materials/MasterMaterial/MasterMaterial.MasterMaterial","49","0","13","1","0.000000","0","0"
